Number	Orthogroup	REFgene	Alignment
6698	OG0007260	Pa_6_4110	alignments/orthologs6698.fas
6699	OG0007261	Pa_6_4120	alignments/orthologs6699.fas
6700	OG0007262	Pa_6_4130	alignments/orthologs6700.fas
6701	OG0007263	Pa_6_4140	alignments/orthologs6701.fas
6702	OG0007264	Pa_6_4150	alignments/orthologs6702.fas
6703	OG0007265	Pa_6_4160	alignments/orthologs6703.fas
6704	OG0007266	Pa_6_4170	alignments/orthologs6704.fas
6705	OG0007267	Pa_6_4180	alignments/orthologs6705.fas
6706	OG0007268	Pa_6_4190	alignments/orthologs6706.fas
6707	OG0007269	Pa_6_4200	alignments/orthologs6707.fas
6708	OG0007270	Pa_6_4210	alignments/orthologs6708.fas
6709	OG0007271	Pa_6_4220	alignments/orthologs6709.fas
6710	OG0007272	Pa_6_4230	alignments/orthologs6710.fas
6711	OG0007273	Pa_6_4240	alignments/orthologs6711.fas
6712	OG0007274	Pa_6_4250	alignments/orthologs6712.fas
6713	OG0007275	Pa_6_4260	alignments/orthologs6713.fas
6714	OG0007276	Pa_6_4270	alignments/orthologs6714.fas
6715	OG0007277	Pa_6_4280	alignments/orthologs6715.fas
6716	OG0007278	Pa_6_4290	alignments/orthologs6716.fas
6717	OG0007279	Pa_6_4300	alignments/orthologs6717.fas
6718	OG0007280	Pa_6_4310	alignments/orthologs6718.fas
6719	OG0007281	Pa_6_4315	alignments/orthologs6719.fas
6720	OG0007282	Pa_6_4320	alignments/orthologs6720.fas
6721	OG0007283	Pa_6_4330	alignments/orthologs6721.fas
6722	OG0007284	Pa_6_4340	alignments/orthologs6722.fas
6723	OG0007285	Pa_6_4350	alignments/orthologs6723.fas
6724	OG0007286	Pa_6_4360	alignments/orthologs6724.fas
6725	OG0007287	Pa_6_4370	alignments/orthologs6725.fas
6726	OG0007288	Pa_6_4380	alignments/orthologs6726.fas
6727	OG0007289	Pa_6_4390	alignments/orthologs6727.fas
6728	OG0007290	Pa_6_4400	alignments/orthologs6728.fas
6729	OG0007291	Pa_6_4410	alignments/orthologs6729.fas
6730	OG0007292	Pa_6_4430	alignments/orthologs6730.fas
6731	OG0007293	Pa_6_4450	alignments/orthologs6731.fas
6732	OG0007294	Pa_6_4460	alignments/orthologs6732.fas
6733	OG0007295	Pa_6_4470	alignments/orthologs6733.fas
6734	OG0007296	Pa_6_4480	alignments/orthologs6734.fas
6735	OG0007297	Pa_6_4490	alignments/orthologs6735.fas
6736	OG0007298	Pa_6_4500	alignments/orthologs6736.fas
6738	OG0007300	Pa_6_4507	alignments/orthologs6738.fas
6739	OG0007301	Pa_6_4510	alignments/orthologs6739.fas
6740	OG0007302	Pa_6_4520	alignments/orthologs6740.fas
6741	OG0007303	Pa_6_4530	alignments/orthologs6741.fas
6742	OG0007304	Pa_6_4540	alignments/orthologs6742.fas
6743	OG0007305	Pa_6_4550	alignments/orthologs6743.fas
6744	OG0007306	Pa_6_4560	alignments/orthologs6744.fas
6745	OG0007307	Pa_6_4570	alignments/orthologs6745.fas
6746	OG0007308	Pa_6_4580	alignments/orthologs6746.fas
6747	OG0007309	Pa_6_4600	alignments/orthologs6747.fas
6748	OG0007310	Pa_6_4610	alignments/orthologs6748.fas
6749	OG0007311	Pa_6_4620	alignments/orthologs6749.fas
6750	OG0007312	Pa_6_4630	alignments/orthologs6750.fas
6751	OG0007313	Pa_6_4640	alignments/orthologs6751.fas
6752	OG0007314	Pa_6_4650	alignments/orthologs6752.fas
6753	OG0007315	Pa_6_4660	alignments/orthologs6753.fas
6754	OG0007316	Pa_6_4670	alignments/orthologs6754.fas
6755	OG0007317	Pa_6_4680	alignments/orthologs6755.fas
6756	OG0007318	Pa_6_4690	alignments/orthologs6756.fas
6757	OG0007319	Pa_6_4710	alignments/orthologs6757.fas
6758	OG0007320	Pa_6_4720	alignments/orthologs6758.fas
6759	OG0007321	Pa_6_4730	alignments/orthologs6759.fas
6760	OG0007322	Pa_6_4740	alignments/orthologs6760.fas
6761	OG0007323	Pa_6_4750	alignments/orthologs6761.fas
6762	OG0007324	Pa_6_4760	alignments/orthologs6762.fas
6763	OG0007325	Pa_6_4770	alignments/orthologs6763.fas
6764	OG0007326	Pa_6_4780	alignments/orthologs6764.fas
6765	OG0007327	Pa_6_4782	alignments/orthologs6765.fas
6766	OG0007328	Pa_6_4790	alignments/orthologs6766.fas
6767	OG0007329	Pa_6_4800	alignments/orthologs6767.fas
6768	OG0007330	Pa_6_4810	alignments/orthologs6768.fas
6769	OG0007331	Pa_6_4820	alignments/orthologs6769.fas
6770	OG0007332	Pa_6_4830	alignments/orthologs6770.fas
6771	OG0007333	Pa_6_4840	alignments/orthologs6771.fas
6772	OG0007334	Pa_6_4860	alignments/orthologs6772.fas
6773	OG0007335	Pa_6_4850	alignments/orthologs6773.fas
6774	OG0007336	Pa_6_4870	alignments/orthologs6774.fas
6775	OG0007337	Pa_6_4880	alignments/orthologs6775.fas
6776	OG0007338	Pa_6_4890	alignments/orthologs6776.fas
6777	OG0007339	Pa_6_4900	alignments/orthologs6777.fas
6778	OG0007340	Pa_6_4910	alignments/orthologs6778.fas
6779	OG0007341	Pa_6_4920	alignments/orthologs6779.fas
6780	OG0007342	Pa_6_4930	alignments/orthologs6780.fas
6781	OG0007343	Pa_6_4950	alignments/orthologs6781.fas
6782	OG0007344	Pa_6_4970	alignments/orthologs6782.fas
6783	OG0007345	Pa_6_4980	alignments/orthologs6783.fas
6784	OG0007346	Pa_6_5000	alignments/orthologs6784.fas
6785	OG0007347	Pa_6_5040	alignments/orthologs6785.fas
6786	OG0007348	Pa_6_5050	alignments/orthologs6786.fas
6787	OG0007349	Pa_6_5060	alignments/orthologs6787.fas
6788	OG0007350	Pa_6_5070	alignments/orthologs6788.fas
6789	OG0007351	Pa_6_5080	alignments/orthologs6789.fas
6790	OG0007352	Pa_6_5090	alignments/orthologs6790.fas
6791	OG0007353	Pa_6_5110	alignments/orthologs6791.fas
6792	OG0007354	Pa_6_5120	alignments/orthologs6792.fas
6793	OG0007355	Pa_6_5140	alignments/orthologs6793.fas
6794	OG0007356	Pa_6_5150	alignments/orthologs6794.fas
6795	OG0007357	Pa_6_5160	alignments/orthologs6795.fas
6796	OG0007358	Pa_6_5170	alignments/orthologs6796.fas
6797	OG0007359	Pa_6_5180	alignments/orthologs6797.fas
6798	OG0007360	Pa_6_5190	alignments/orthologs6798.fas
6799	OG0007361	Pa_6_5200	alignments/orthologs6799.fas
6800	OG0007362	Pa_6_5210	alignments/orthologs6800.fas
6801	OG0007363	Pa_6_5220	alignments/orthologs6801.fas
6802	OG0007364	Pa_6_5230	alignments/orthologs6802.fas
6803	OG0007365	Pa_6_5237	alignments/orthologs6803.fas
6804	OG0007366	Pa_6_5240	alignments/orthologs6804.fas
6805	OG0007367	Pa_6_5250	alignments/orthologs6805.fas
6806	OG0007368	Pa_6_5260	alignments/orthologs6806.fas
6807	OG0007369	Pa_6_5270	alignments/orthologs6807.fas
6808	OG0007370	Pa_6_5280	alignments/orthologs6808.fas
6809	OG0007371	Pa_6_5300	alignments/orthologs6809.fas
6810	OG0007372	Pa_6_5310	alignments/orthologs6810.fas
6811	OG0007373	Pa_6_5320	alignments/orthologs6811.fas
6812	OG0007374	Pa_6_5330	alignments/orthologs6812.fas
6813	OG0007375	Pa_6_5350	alignments/orthologs6813.fas
6814	OG0007376	Pa_6_5360	alignments/orthologs6814.fas
6815	OG0007377	Pa_6_5370	alignments/orthologs6815.fas
6816	OG0007378	Pa_6_5380	alignments/orthologs6816.fas
6817	OG0007379	Pa_6_5390	alignments/orthologs6817.fas
6818	OG0007380	Pa_6_5400	alignments/orthologs6818.fas
6819	OG0007381	Pa_6_5410	alignments/orthologs6819.fas
6820	OG0007382	Pa_6_5415	alignments/orthologs6820.fas
6821	OG0007383	Pa_6_5430	alignments/orthologs6821.fas
6822	OG0007384	Pa_6_5440	alignments/orthologs6822.fas
6823	OG0007385	Pa_6_5450	alignments/orthologs6823.fas
6824	OG0007386	Pa_6_5460	alignments/orthologs6824.fas
6825	OG0007387	Pa_6_5470	alignments/orthologs6825.fas
6826	OG0007388	Pa_6_5480	alignments/orthologs6826.fas
6827	OG0007389	Pa_6_5500	alignments/orthologs6827.fas
6828	OG0007390	Pa_6_5510	alignments/orthologs6828.fas
6829	OG0007391	Pa_6_5520	alignments/orthologs6829.fas
6830	OG0007392	Pa_6_5530	alignments/orthologs6830.fas
6831	OG0007393	Pa_6_5540	alignments/orthologs6831.fas
6832	OG0007394	Pa_6_5550	alignments/orthologs6832.fas
6833	OG0007395	Pa_6_5560	alignments/orthologs6833.fas
6834	OG0007396	Pa_6_5570	alignments/orthologs6834.fas
6835	OG0007397	Pa_6_5580	alignments/orthologs6835.fas
6836	OG0007398	Pa_6_5590	alignments/orthologs6836.fas
6837	OG0007399	Pa_6_5600	alignments/orthologs6837.fas
6838	OG0007400	Pa_6_5610	alignments/orthologs6838.fas
6839	OG0007401	Pa_6_5620	alignments/orthologs6839.fas
6840	OG0007402	Pa_6_5630	alignments/orthologs6840.fas
6841	OG0007403	Pa_6_5640	alignments/orthologs6841.fas
6842	OG0007404	Pa_6_5650	alignments/orthologs6842.fas
6843	OG0007405	Pa_6_5660	alignments/orthologs6843.fas
6844	OG0007406	Pa_6_5670	alignments/orthologs6844.fas
6845	OG0007407	Pa_6_5680	alignments/orthologs6845.fas
6846	OG0007408	Pa_6_5700	alignments/orthologs6846.fas
6847	OG0007409	Pa_6_5710	alignments/orthologs6847.fas
6848	OG0007410	Pa_6_5720	alignments/orthologs6848.fas
6849	OG0007411	Pa_6_5730	alignments/orthologs6849.fas
6850	OG0007412	Pa_6_5740	alignments/orthologs6850.fas
6851	OG0007413	Pa_6_5750	alignments/orthologs6851.fas
6852	OG0007414	Pa_6_5759	alignments/orthologs6852.fas
6853	OG0007415	Pa_6_5762	alignments/orthologs6853.fas
6854	OG0007416	Pa_6_5770	alignments/orthologs6854.fas
6855	OG0007417	Pa_6_5780	alignments/orthologs6855.fas
6856	OG0007418	Pa_6_5790	alignments/orthologs6856.fas
6857	OG0007419	Pa_6_5795	alignments/orthologs6857.fas
6858	OG0007420	Pa_6_5760	alignments/orthologs6858.fas
6859	OG0007421	Pa_6_5800	alignments/orthologs6859.fas
6860	OG0007422	Pa_6_5810	alignments/orthologs6860.fas
6861	OG0007423	Pa_6_5820	alignments/orthologs6861.fas
6862	OG0007424	Pa_6_5830	alignments/orthologs6862.fas
6863	OG0007425	Pa_6_5840	alignments/orthologs6863.fas
6864	OG0007426	Pa_6_5850	alignments/orthologs6864.fas
6865	OG0007427	Pa_6_5860	alignments/orthologs6865.fas
6866	OG0007428	Pa_6_5870	alignments/orthologs6866.fas
6867	OG0007429	Pa_6_5880	alignments/orthologs6867.fas
6868	OG0007430	Pa_6_5885	alignments/orthologs6868.fas
6869	OG0007431	Pa_6_5890	alignments/orthologs6869.fas
6870	OG0007432	Pa_6_5900	alignments/orthologs6870.fas
6871	OG0007433	Pa_6_5910	alignments/orthologs6871.fas
6872	OG0007434	Pa_6_5920	alignments/orthologs6872.fas
6873	OG0007435	Pa_6_5940	alignments/orthologs6873.fas
6874	OG0007436	Pa_6_5950	alignments/orthologs6874.fas
6875	OG0007437	Pa_6_5960	alignments/orthologs6875.fas
6876	OG0007438	Pa_6_5970	alignments/orthologs6876.fas
6877	OG0007439	Pa_6_5980	alignments/orthologs6877.fas
6878	OG0007440	Pa_6_5990	alignments/orthologs6878.fas
6879	OG0007441	Pa_6_5995	alignments/orthologs6879.fas
6880	OG0007442	Pa_6_6000	alignments/orthologs6880.fas
6881	OG0007443	Pa_6_6010	alignments/orthologs6881.fas
6882	OG0007444	Pa_6_6020	alignments/orthologs6882.fas
6883	OG0007445	Pa_6_6030	alignments/orthologs6883.fas
6884	OG0007446	Pa_6_6060	alignments/orthologs6884.fas
6885	OG0007447	Pa_6_6070	alignments/orthologs6885.fas
6886	OG0007448	Pa_6_6080	alignments/orthologs6886.fas
6888	OG0007450	Pa_6_6120	alignments/orthologs6888.fas
6889	OG0007451	Pa_6_6130	alignments/orthologs6889.fas
6890	OG0007452	Pa_6_6140	alignments/orthologs6890.fas
6891	OG0007453	Pa_6_6150	alignments/orthologs6891.fas
6892	OG0007454	Pa_6_6170	alignments/orthologs6892.fas
6893	OG0007455	Pa_6_6180	alignments/orthologs6893.fas
6894	OG0007456	Pa_6_6190	alignments/orthologs6894.fas
6895	OG0007457	Pa_6_3680	alignments/orthologs6895.fas
6896	OG0007458	Pa_6_3670	alignments/orthologs6896.fas
6897	OG0007459	Pa_6_3660	alignments/orthologs6897.fas
6898	OG0007460	Pa_6_3650	alignments/orthologs6898.fas
6899	OG0007461	Pa_6_3630	alignments/orthologs6899.fas
6900	OG0007462	Pa_6_3620	alignments/orthologs6900.fas
6901	OG0007463	Pa_6_3610	alignments/orthologs6901.fas
6902	OG0007464	Pa_6_3605	alignments/orthologs6902.fas
6903	OG0007465	Pa_6_3601	alignments/orthologs6903.fas
6904	OG0007466	Pa_6_3600	alignments/orthologs6904.fas
6905	OG0007467	Pa_6_3590	alignments/orthologs6905.fas
6906	OG0007468	Pa_6_3580	alignments/orthologs6906.fas
6907	OG0007469	Pa_6_3570	alignments/orthologs6907.fas
6908	OG0007470	Pa_6_3560	alignments/orthologs6908.fas
6909	OG0007471	Pa_6_3550	alignments/orthologs6909.fas
6910	OG0007472	Pa_6_3540	alignments/orthologs6910.fas
6911	OG0007473	Pa_6_3530	alignments/orthologs6911.fas
6912	OG0007474	Pa_6_3520	alignments/orthologs6912.fas
6913	OG0007475	Pa_6_3515	alignments/orthologs6913.fas
6914	OG0007476	Pa_6_3510	alignments/orthologs6914.fas
6915	OG0007477	Pa_6_3500	alignments/orthologs6915.fas
6916	OG0007478	Pa_6_3490	alignments/orthologs6916.fas
6917	OG0007479	Pa_6_3460	alignments/orthologs6917.fas
6918	OG0007480	Pa_6_3450	alignments/orthologs6918.fas
6919	OG0007481	Pa_6_3438	alignments/orthologs6919.fas
6920	OG0007482	Pa_6_3430	alignments/orthologs6920.fas
6921	OG0007483	Pa_6_3420	alignments/orthologs6921.fas
6922	OG0007484	Pa_6_3410	alignments/orthologs6922.fas
6923	OG0007485	Pa_6_3400	alignments/orthologs6923.fas
6924	OG0007486	Pa_6_3390	alignments/orthologs6924.fas
6925	OG0007487	Pa_6_3370	alignments/orthologs6925.fas
6926	OG0007488	Pa_6_3368	alignments/orthologs6926.fas
6927	OG0007489	Pa_6_3320	alignments/orthologs6927.fas
6928	OG0007490	Pa_6_3330	alignments/orthologs6928.fas
6929	OG0007491	Pa_6_3335	alignments/orthologs6929.fas
6930	OG0007492	Pa_6_3340	alignments/orthologs6930.fas
6931	OG0007493	Pa_6_3350	alignments/orthologs6931.fas
6932	OG0007494	Pa_6_3360	alignments/orthologs6932.fas
6933	OG0007495	Pa_6_3300	alignments/orthologs6933.fas
6934	OG0007496	Pa_6_3290	alignments/orthologs6934.fas
6935	OG0007497	Pa_6_3280	alignments/orthologs6935.fas
6936	OG0007498	Pa_6_3275	alignments/orthologs6936.fas
6937	OG0007499	Pa_6_3270	alignments/orthologs6937.fas
6938	OG0007500	Pa_6_3260	alignments/orthologs6938.fas
6939	OG0007501	Pa_6_3250	alignments/orthologs6939.fas
6940	OG0007502	Pa_6_3220	alignments/orthologs6940.fas
6941	OG0007503	Pa_6_3210	alignments/orthologs6941.fas
6942	OG0007504	Pa_6_3200	alignments/orthologs6942.fas
6943	OG0007505	Pa_6_3190	alignments/orthologs6943.fas
6944	OG0007506	Pa_6_3180	alignments/orthologs6944.fas
6945	OG0007507	Pa_6_3170	alignments/orthologs6945.fas
6946	OG0007508	Pa_6_3160	alignments/orthologs6946.fas
6947	OG0007509	Pa_6_3150	alignments/orthologs6947.fas
6948	OG0007510	Pa_6_3140	alignments/orthologs6948.fas
6949	OG0007511	Pa_6_3120	alignments/orthologs6949.fas
6950	OG0007512	Pa_6_3110	alignments/orthologs6950.fas
6951	OG0007513	Pa_6_3093	alignments/orthologs6951.fas
6952	OG0007514	Pa_6_3090	alignments/orthologs6952.fas
6953	OG0007515	Pa_6_3080	alignments/orthologs6953.fas
6954	OG0007516	Pa_6_3070	alignments/orthologs6954.fas
6955	OG0007517	Pa_6_3060	alignments/orthologs6955.fas
6956	OG0007518	Pa_6_3050	alignments/orthologs6956.fas
6957	OG0007519	Pa_6_3040	alignments/orthologs6957.fas
6958	OG0007520	Pa_6_3030	alignments/orthologs6958.fas
6959	OG0007521	Pa_6_3020	alignments/orthologs6959.fas
6960	OG0007522	Pa_6_3000	alignments/orthologs6960.fas
6961	OG0007523	Pa_6_2990	alignments/orthologs6961.fas
6962	OG0007524	Pa_6_2970	alignments/orthologs6962.fas
6963	OG0007525	Pa_6_2960	alignments/orthologs6963.fas
6964	OG0007526	Pa_6_2950	alignments/orthologs6964.fas
6965	OG0007527	Pa_6_2945	alignments/orthologs6965.fas
6966	OG0007528	Pa_6_2940	alignments/orthologs6966.fas
6967	OG0007529	Pa_6_2930	alignments/orthologs6967.fas
6968	OG0007530	Pa_6_2920	alignments/orthologs6968.fas
6969	OG0007531	Pa_6_2910	alignments/orthologs6969.fas
6970	OG0007532	Pa_6_2900	alignments/orthologs6970.fas
6971	OG0007533	Pa_6_2890	alignments/orthologs6971.fas
6972	OG0007534	Pa_6_2880	alignments/orthologs6972.fas
6973	OG0007535	Pa_6_2870	alignments/orthologs6973.fas
6974	OG0007536	Pa_6_2860	alignments/orthologs6974.fas
6975	OG0007537	Pa_6_2850	alignments/orthologs6975.fas
6976	OG0007538	Pa_6_2840	alignments/orthologs6976.fas
6977	OG0007539	Pa_6_2830	alignments/orthologs6977.fas
6979	OG0007541	Pa_6_2810	alignments/orthologs6979.fas
6980	OG0007542	Pa_6_2800	alignments/orthologs6980.fas
6981	OG0007543	Pa_6_2790	alignments/orthologs6981.fas
6982	OG0007544	Pa_6_2785	alignments/orthologs6982.fas
6983	OG0007545	Pa_6_2780	alignments/orthologs6983.fas
6984	OG0007546	Pa_6_2770	alignments/orthologs6984.fas
6985	OG0007547	Pa_6_2760	alignments/orthologs6985.fas
6986	OG0007548	Pa_6_2740	alignments/orthologs6986.fas
6987	OG0007549	Pa_6_2720	alignments/orthologs6987.fas
6988	OG0007550	Pa_6_2730	alignments/orthologs6988.fas
6989	OG0007551	Pa_6_2710	alignments/orthologs6989.fas
6990	OG0007552	Pa_6_2700	alignments/orthologs6990.fas
6991	OG0007553	Pa_6_2690	alignments/orthologs6991.fas
6993	OG0007555	Pa_6_2655	alignments/orthologs6993.fas
6994	OG0007556	Pa_6_2650	alignments/orthologs6994.fas
6995	OG0007557	Pa_6_2640	alignments/orthologs6995.fas
6996	OG0007558	Pa_6_2630	alignments/orthologs6996.fas
6997	OG0007559	Pa_6_2620	alignments/orthologs6997.fas
6998	OG0007560	Pa_6_2610	alignments/orthologs6998.fas
6999	OG0007561	Pa_6_2605	alignments/orthologs6999.fas
7000	OG0007562	Pa_6_2600	alignments/orthologs7000.fas
7001	OG0007563	Pa_6_2590	alignments/orthologs7001.fas
7002	OG0007564	Pa_6_2580	alignments/orthologs7002.fas
7003	OG0007565	Pa_6_2550	alignments/orthologs7003.fas
7004	OG0007566	Pa_6_2540	alignments/orthologs7004.fas
7005	OG0007567	Pa_6_2530	alignments/orthologs7005.fas
7006	OG0007568	Pa_6_2520	alignments/orthologs7006.fas
7007	OG0007569	Pa_6_2390	alignments/orthologs7007.fas
7008	OG0007570	Pa_6_2340	alignments/orthologs7008.fas
7009	OG0007571	Pa_6_2295	alignments/orthologs7009.fas
7010	OG0007573	Pa_6_2270	alignments/orthologs7010.fas
7011	OG0007574	Pa_6_2260	alignments/orthologs7011.fas
7012	OG0007575	Pa_6_2250	alignments/orthologs7012.fas
7013	OG0007576	Pa_6_2240	alignments/orthologs7013.fas
7014	OG0007577	Pa_6_2220	alignments/orthologs7014.fas
7015	OG0007578	Pa_6_2210	alignments/orthologs7015.fas
7016	OG0007579	Pa_6_2200	alignments/orthologs7016.fas
7017	OG0007580	Pa_6_2190	alignments/orthologs7017.fas
7018	OG0007581	Pa_6_2180	alignments/orthologs7018.fas
7019	OG0007582	Pa_6_2170	alignments/orthologs7019.fas
7020	OG0007583	Pa_6_2160	alignments/orthologs7020.fas
7021	OG0007584	Pa_6_2150	alignments/orthologs7021.fas
7022	OG0007585	Pa_6_2140	alignments/orthologs7022.fas
7023	OG0007586	Pa_6_2130	alignments/orthologs7023.fas
7024	OG0007587	Pa_6_2120	alignments/orthologs7024.fas
7025	OG0007588	Pa_6_2110	alignments/orthologs7025.fas
7026	OG0007589	Pa_6_2100	alignments/orthologs7026.fas
7027	OG0007590	Pa_6_2090	alignments/orthologs7027.fas
7028	OG0007591	Pa_6_2080	alignments/orthologs7028.fas
7029	OG0007592	Pa_6_2070	alignments/orthologs7029.fas
7030	OG0007594	Pa_6_2010	alignments/orthologs7030.fas
7031	OG0007595	Pa_6_2005	alignments/orthologs7031.fas
7032	OG0007596	Pa_6_2000	alignments/orthologs7032.fas
7033	OG0007597	Pa_6_1993	alignments/orthologs7033.fas
7034	OG0007598	Pa_6_1990	alignments/orthologs7034.fas
7035	OG0007599	Pa_6_1980	alignments/orthologs7035.fas
7036	OG0007600	Pa_6_1955	alignments/orthologs7036.fas
7037	OG0007601	Pa_6_1960	alignments/orthologs7037.fas
7038	OG0007602	Pa_6_1950	alignments/orthologs7038.fas
7039	OG0007603	Pa_6_1930	alignments/orthologs7039.fas
7040	OG0007604	Pa_6_1920	alignments/orthologs7040.fas
7041	OG0007605	Pa_6_1910	alignments/orthologs7041.fas
7042	OG0007606	Pa_6_1890	alignments/orthologs7042.fas
7043	OG0007607	Pa_6_1880	alignments/orthologs7043.fas
7044	OG0007608	Pa_6_1870	alignments/orthologs7044.fas
7045	OG0007609	Pa_6_1860	alignments/orthologs7045.fas
7046	OG0007610	Pa_6_1840	alignments/orthologs7046.fas
7047	OG0007611	Pa_6_1830	alignments/orthologs7047.fas
7048	OG0007612	Pa_6_1810	alignments/orthologs7048.fas
7049	OG0007613	Pa_6_1800	alignments/orthologs7049.fas
7050	OG0007614	Pa_6_1790	alignments/orthologs7050.fas
7051	OG0007615	Pa_6_1780	alignments/orthologs7051.fas
7052	OG0007616	Pa_6_1765	alignments/orthologs7052.fas
7053	OG0007617	Pa_6_1760	alignments/orthologs7053.fas
7054	OG0007618	Pa_6_1750	alignments/orthologs7054.fas
7055	OG0007619	Pa_6_1740	alignments/orthologs7055.fas
7056	OG0007620	Pa_6_1720	alignments/orthologs7056.fas
7057	OG0007621	Pa_6_1710	alignments/orthologs7057.fas
7058	OG0007622	Pa_6_1700	alignments/orthologs7058.fas
7059	OG0007623	Pa_6_1690	alignments/orthologs7059.fas
7060	OG0007624	Pa_6_1680	alignments/orthologs7060.fas
7061	OG0007625	Pa_6_1660	alignments/orthologs7061.fas
7062	OG0007626	Pa_6_1650	alignments/orthologs7062.fas
7063	OG0007627	Pa_6_1640	alignments/orthologs7063.fas
7064	OG0007628	Pa_6_1630	alignments/orthologs7064.fas
7065	OG0007629	Pa_6_1620	alignments/orthologs7065.fas
7066	OG0007630	Pa_6_1600	alignments/orthologs7066.fas
7067	OG0007631	Pa_6_1580	alignments/orthologs7067.fas
7068	OG0007632	Pa_6_1590	alignments/orthologs7068.fas
7069	OG0007633	Pa_6_1570	alignments/orthologs7069.fas
7070	OG0007634	Pa_6_1560	alignments/orthologs7070.fas
7071	OG0007635	Pa_6_1550	alignments/orthologs7071.fas
7072	OG0007636	Pa_6_1540	alignments/orthologs7072.fas
7073	OG0007637	Pa_6_1530	alignments/orthologs7073.fas
7074	OG0007638	Pa_6_1520	alignments/orthologs7074.fas
7075	OG0007639	Pa_6_1510	alignments/orthologs7075.fas
7076	OG0007640	Pa_6_1500	alignments/orthologs7076.fas
7077	OG0007641	Pa_6_1490	alignments/orthologs7077.fas
7078	OG0007642	Pa_6_1480	alignments/orthologs7078.fas
7079	OG0007643	Pa_6_1470	alignments/orthologs7079.fas
7080	OG0007644	Pa_6_1460	alignments/orthologs7080.fas
7081	OG0007645	Pa_6_1450	alignments/orthologs7081.fas
7082	OG0007646	Pa_6_1440	alignments/orthologs7082.fas
7083	OG0007647	Pa_6_1430	alignments/orthologs7083.fas
7084	OG0007648	Pa_6_1420	alignments/orthologs7084.fas
7085	OG0007649	Pa_6_1410	alignments/orthologs7085.fas
7086	OG0007650	Pa_6_1400	alignments/orthologs7086.fas
7087	OG0007651	Pa_6_1390	alignments/orthologs7087.fas
7088	OG0007652	Pa_6_1380	alignments/orthologs7088.fas
7089	OG0007653	Pa_6_1370	alignments/orthologs7089.fas
7090	OG0007654	Pa_6_1360	alignments/orthologs7090.fas
7091	OG0007655	Pa_6_1350	alignments/orthologs7091.fas
7092	OG0007656	Pa_6_1340	alignments/orthologs7092.fas
7093	OG0007657	Pa_6_1330	alignments/orthologs7093.fas
7094	OG0007658	Pa_6_1320	alignments/orthologs7094.fas
7095	OG0007659	Pa_6_1317	alignments/orthologs7095.fas
7096	OG0007660	Pa_6_1310	alignments/orthologs7096.fas
7097	OG0007661	Pa_6_1300	alignments/orthologs7097.fas
7098	OG0007662	Pa_6_1290	alignments/orthologs7098.fas
7099	OG0007663	Pa_6_1280	alignments/orthologs7099.fas
7100	OG0007664	Pa_6_1275	alignments/orthologs7100.fas
7101	OG0007665	Pa_6_1270	alignments/orthologs7101.fas
7102	OG0007666	Pa_6_1260	alignments/orthologs7102.fas
7103	OG0007667	Pa_6_1250	alignments/orthologs7103.fas
7104	OG0007668	Pa_6_1245	alignments/orthologs7104.fas
7105	OG0007669	Pa_6_1240	alignments/orthologs7105.fas
7106	OG0007670	Pa_6_1230	alignments/orthologs7106.fas
7107	OG0007671	Pa_6_1210	alignments/orthologs7107.fas
7108	OG0007672	Pa_6_1190	alignments/orthologs7108.fas
7109	OG0007673	Pa_6_1180	alignments/orthologs7109.fas
7110	OG0007674	Pa_6_1170	alignments/orthologs7110.fas
7111	OG0007675	Pa_6_1160	alignments/orthologs7111.fas
7112	OG0007676	Pa_6_1140	alignments/orthologs7112.fas
7114	OG0007678	Pa_6_1120	alignments/orthologs7114.fas
7115	OG0007679	Pa_6_1110	alignments/orthologs7115.fas
7116	OG0007680	Pa_6_1090	alignments/orthologs7116.fas
7117	OG0007681	Pa_6_1070	alignments/orthologs7117.fas
7119	OG0007683	Pa_6_1050	alignments/orthologs7119.fas
7120	OG0007684	Pa_6_1045	alignments/orthologs7120.fas
7121	OG0007685	Pa_6_1038	alignments/orthologs7121.fas
7122	OG0007686	Pa_6_1035	alignments/orthologs7122.fas
7123	OG0007687	Pa_6_1030	alignments/orthologs7123.fas
7124	OG0007688	Pa_6_1020	alignments/orthologs7124.fas
7125	OG0007689	Pa_6_1010	alignments/orthologs7125.fas
7126	OG0007690	Pa_6_1000	alignments/orthologs7126.fas
7127	OG0007691	Pa_6_995	alignments/orthologs7127.fas
7128	OG0007692	Pa_6_990	alignments/orthologs7128.fas
7129	OG0007693	Pa_6_980	alignments/orthologs7129.fas
7130	OG0007694	Pa_6_970	alignments/orthologs7130.fas
7131	OG0007695	Pa_6_960	alignments/orthologs7131.fas
7132	OG0007696	Pa_6_950	alignments/orthologs7132.fas
7133	OG0007697	Pa_6_940	alignments/orthologs7133.fas
7134	OG0007698	Pa_6_930	alignments/orthologs7134.fas
7135	OG0007699	Pa_6_920	alignments/orthologs7135.fas
7136	OG0007700	Pa_6_900	alignments/orthologs7136.fas
7137	OG0007701	Pa_6_890	alignments/orthologs7137.fas
7138	OG0007702	Pa_6_880	alignments/orthologs7138.fas
7139	OG0007703	Pa_6_870	alignments/orthologs7139.fas
7140	OG0007704	Pa_6_860	alignments/orthologs7140.fas
